0.5,Ideal,D,1646
0.36,Very Good,D,663
0.43,Very Good,G,852
0.3,Very Good,H,819
0.35,Very Good,D,669
0.51,Premium,I,1080
0.3,Ideal,H,554
0.3,Ideal,G,753
0.24,Good,F,492
0.39,Very Good,E,900
0.51,Premium,I,1084
0.32,Ideal,D,841
0.32,Ideal,D,842
0.29,Good,F,545
0.39,Very Good,F,704
0.4,Premium,J,1063
0.55,Premium,E,1364
0.52,Ideal,G,1352
0.54,Ideal,E,1111
0.55,Ideal,G,1763
0.52,Ideal,G,1354
0.34,Ideal,F,723
0.51,Ideal,I,1268
0.34,Ideal,F,726
0.7,Premium,J,1657
0.5,Ideal,F,1232
0.34,Ideal,F,727
0.51,Ideal,G,1689
0.5,Premium,G,1624
0.5,Ideal,D,1653
0.36,Very Good,E,471
0.5,Ideal,D,1654
0.35,Very Good,E,1025
0.3,Very Good,J,427
0.5,Premium,G,1629
0.3,Ideal,I,360
0.43,Very Good,G,863
0.62,Very Good,H,1446
0.43,Very Good,G,867
0.51,Good,F,1186
0.3,Ideal,G,764
0.3,Ideal,I,367
0.54,Very Good,E,1637
0.3,Ideal,H,567
0.33,Good,D,492
0.54,Ideal,I,1681
0.26,Premium,E,580
0.38,Premium,E,1047
0.39,Very Good,E,914
0.54,Good,E,1112
0.56,Ideal,G,1441
0.4,Premium,G,966
0.39,Very Good,F,716
0.32,Ideal,D,854
0.34,Ideal,G,531
0.51,Ideal,I,1274
0.32,Ideal,E,657
0.51,Ideal,G,1691
0.41,Premium,H,984
0.27,Ideal,D,586
0.52,Premium,H,975
0.51,Ideal,I,1277
0.52,Premium,F,1651
0.32,Ideal,D,858
0.33,Premium,G,579
0.7,Premium,J,1666
0.4,Ideal,H,1153
0.32,Good,G,645
0.38,Premium,H,633
0.4,Ideal,H,1158
0.29,Ideal,E,669
0.32,Good,H,449
0.51,Fair,G,1160
0.41,Good,I,754
0.38,Premium,G,833
0.41,Good,I,755
0.6,Ideal,D,1338
0.35,Very Good,D,685
0.59,Very Good,E,1712
0.3,Ideal,H,572
0.7,Very Good,J,1788
0.23,Very Good,H,338
0.57,Fair,F,1133
0.3,Ideal,G,776
0.3,Ideal,H,577
0.39,Very Good,E,921
0.41,Very Good,D,1349
0.32,Ideal,E,662
0.32,Ideal,D,862
0.41,Premium,H,990
0.38,Ideal,F,1200
0.34,Ideal,G,540
0.5,Very Good,D,1306
0.55,Ideal,I,1367
0.32,Ideal,D,867
0.33,Premium,E,984
0.46,Very Good,I,918
0.42,Ideal,H,1102
0.34,Ideal,E,944
0.34,Ideal,F,745
0.55,Ideal,G,1786
0.41,Premium,H,999
0.26,Premium,E,599
0.52,Ideal,E,1793
0.36,Ideal,G,821
0.34,Ideal,E,946
0.29,Ideal,E,677
0.4,Ideal,F,1583
0.54,Premium,G,1637
0.42,Ideal,H,1108
0.38,Ideal,I,700
0.41,Good,J,565
0.58,Ideal,G,1719
0.38,Ideal,I,703
0.38,Ideal,H,903
0.5,Ideal,D,1678
0.3,Ideal,H,581
0.3,Ideal,I,382
0.46,Very Good,F,1006
0.5,Good,F,926
0.4,Premium,G,980
0.4,Premium,G,982
0.3,Ideal,I,389
0.4,Premium,I,585
0.3,Ideal,G,789
0.38,Premium,E,1069
0.55,Ideal,I,1374
0.38,Ideal,F,1212
0.55,Ideal,G,1792
0.37,Premium,D,794
0.5,Very Good,D,1318
0.32,Good,H,461
0.36,Ideal,H,631
0.38,Ideal,F,1218
0.34,Ideal,E,956
0.52,Ideal,G,1389
0.55,Ideal,G,1799
0.3,Very Good,J,450
0.63,Ideal,G,1711
0.46,Ideal,E,905
0.38,Premium,G,855
0.36,Ideal,I,439
0.55,Very Good,D,1580
0.54,Very Good,G,1241
0.3,Ideal,H,590
0.23,Very Good,H,353
0.3,Ideal,I,394
0.41,Very Good,D,1364
0.3,Ideal,G,794
0.7,Fair,F,945
0.3,Ideal,G,795
0.53,Premium,J,1093
0.3,Ideal,F,995
0.4,Premium,H,793
0.32,Ideal,E,682
0.3,Ideal,G,799
0.38,Very Good,F,746
0.34,Ideal,F,760
0.47,Very Good,I,935
0.34,Ideal,F,764
0.29,Ideal,F,496
0.34,Ideal,F,1148
0.38,Ideal,F,1229
0.42,Ideal,H,1126
0.66,Ideal,I,1712
0.34,Premium,E,745
0.44,Ideal,D,838
0.5,Ideal,D,1690
0.41,Good,I,784
0.37,Good,H,528
0.38,Ideal,I,721
0.36,Ideal,H,648
0.38,Ideal,J,525
0.35,Premium,I,606
0.39,Premium,J,921
0.58,Very Good,H,1402
0.55,Very Good,D,1593
0.45,Very Good,G,1105
0.54,Very Good,E,1676
0.41,Very Good,D,1376
0.59,Very Good,E,1748
0.32,Ideal,F,491
0.38,Very Good,F,752
0.23,Very Good,H,369
0.7,Good,I,1763
0.55,Ideal,I,1393
0.51,Very Good,F,1417
0.5,Very Good,D,1337
0.34,Ideal,G,573
0.34,Ideal,F,773
0.54,Ideal,E,1163
0.34,Ideal,E,973
0.36,Ideal,H,651
0.37,Good,H,533
0.42,Ideal,H,1135
0.5,Ideal,F,1282
0.35,Ideal,D,1247
0.34,Premium,E,757
0.5,Ideal,F,1286
0.3,Very Good,J,473
0.38,Ideal,J,532
0.3,Very Good,I,675
0.38,Ideal,I,737
0.3,Very Good,H,878
0.5,Fair,D,1323
0.23,Very Good,H,378
0.4,Good,F,1287
0.39,Very Good,E,962
0.4,Fair,E,813
0.51,Very Good,F,1423
0.51,Very Good,H,1008
0.54,Good,E,1163
0.4,Very Good,G,1005
0.39,Premium,D,1232
0.4,Very Good,G,1008
0.34,Ideal,F,784
0.42,Ideal,H,1142
0.34,Premium,F,566
0.34,Premium,E,765
0.37,Good,G,746
0.45,Good,D,1149
0.43,Ideal,F,1235
0.58,Ideal,G,1758
0.46,Ideal,E,935
0.46,Good,E,1778
0.39,Very Good,F,1232
0.36,Ideal,G,869
0.38,Ideal,I,744
0.38,Ideal,I,746
0.43,Ideal,D,1659
0.38,Ideal,H,949
0.23,Very Good,H,389
0.39,Very Good,E,971
0.5,Very Good,D,1354
0.47,Very Good,J,764
0.53,Ideal,G,1093
0.59,Ideal,G,1431
0.58,Ideal,G,1760
0.34,Ideal,F,1174
0.58,Ideal,G,1761
0.38,Ideal,F,1257
0.34,Ideal,G,596
0.54,Premium,G,1684
0.41,Ideal,I,742
0.41,Ideal,H,941
0.34,Premium,F,574
0.31,Premium,H,1046
0.35,Ideal,D,1266
0.43,Premium,G,1433
0.59,Ideal,G,1437
0.52,Good,D,1701
0.41,Ideal,H,945
0.62,Premium,F,1234
0.35,Premium,I,630
0.41,Ideal,I,747
0.38,Ideal,H,955
0.5,Good,F,975
0.51,Premium,D,1406
0.45,Very Good,E,851
0.7,Good,I,1790
0.39,Very Good,G,581
0.56,Ideal,I,1094
0.32,Very Good,I,505
0.59,Fair,H,1059
0.43,Ideal,F,1250
0.41,Ideal,I,753
0.34,Premium,D,984
0.36,Ideal,H,684
0.31,Premium,G,523
0.41,Ideal,I,755
0.36,Ideal,G,884
0.31,Premium,E,924
0.36,Ideal,H,689
0.46,Ideal,F,758
0.36,Ideal,G,888
0.41,Premium,D,1413
0.54,Very Good,G,1292
0.38,Ideal,I,766
0.34,Good,E,816
0.5,Good,F,984
0.38,Ideal,I,768
0.7,Fair,F,992
0.24,Very Good,E,521
0.59,Very Good,E,1789
0.4,Very Good,G,1033
0.39,Very Good,G,597
0.4,Very Good,G,1035
0.38,Very Good,G,599
0.57,Ideal,G,1193
0.25,Very Good,E,526
0.5,Very Good,D,1376
0.5,Very Good,D,1378
0.6,Good,F,1599
0.44,Ideal,D,883
0.41,Good,E,1002
0.32,Very Good,G,918
0.43,Ideal,F,1261
0.41,Ideal,H,961
0.41,Ideal,H,962
0.58,Ideal,I,1369
0.36,Ideal,G,892
0.31,Premium,E,930
0.56,Premium,D,1595
0.38,Ideal,J,572
0.59,Premium,F,1769
0.48,Ideal,G,841
0.6,Premium,H,1433
0.42,Premium,E,926
0.41,Premium,F,1007
0.4,Very Good,G,630
0.58,Good,E,1758
0.45,Very Good,G,1154
0.36,Very Good,G,1002
0.5,Good,F,997
0.4,Very Good,G,636
0.49,Good,D,1738
0.32,Very Good,H,720
0.25,Very Good,E,533
0.44,Ideal,E,691
0.41,Ideal,H,971
0.57,Premium,E,1320
0.37,Good,H,584
0.31,Premium,G,542
0.35,Premium,J,460
0.31,Premium,G,544
0.31,Premium,E,942
0.31,Ideal,D,704
0.23,Ideal,H,512
0.45,Premium,D,1358
0.41,Premium,F,1017
0.31,Premium,F,749
0.4,Very Good,F,842
0.5,Ideal,G,1721
0.31,Fair,D,997
0.4,Very Good,F,847
0.32,Very Good,H,730
0.51,Ideal,D,1619
0.5,Very Good,D,1395
0.6,Very Good,G,1399
0.25,Very Good,E,548
0.43,Premium,I,1056
0.62,Good,D,1410
0.4,Ideal,G,900
0.45,Good,D,1197
0.63,Ideal,I,1372
0.31,Premium,G,553
0.41,Ideal,I,785
0.41,Ideal,J,587
0.31,Ideal,D,713
0.4,Ideal,H,704
0.4,Ideal,H,705
0.41,Ideal,I,788
0.38,Ideal,I,791
0.31,Ideal,E,516
0.4,Very Good,F,851
0.46,Ideal,D,1637
0.54,Ideal,F,1615
0.4,Very Good,G,655
0.51,Ideal,D,1623
0.54,Ideal,F,1619
0.32,Very Good,I,540
0.24,Very Good,E,552
0.39,Premium,D,1290
0.4,Very Good,G,1066
0.7,Very Good,G,1715
0.26,Ideal,D,452
0.52,Good,F,1338
0.4,Ideal,G,915
0.42,Premium,E,953
0.31,Premium,F,766
0.4,Ideal,G,917
0.59,Good,D,1431
0.33,Ideal,E,802
0.51,Premium,F,1036
0.52,Premium,I,1733
0.42,Premium,E,958
0.54,Ideal,F,1621
0.31,Premium,E,969
0.5,Ideal,I,1322
0.33,Ideal,E,806
0.54,Ideal,H,1208
0.5,Ideal,G,1741
0.47,Ideal,D,1319
0.56,Very Good,H,1144
0.51,Ideal,D,1633
0.31,Good,E,507
0.25,Very Good,E,560
0.4,Very Good,F,867
0.5,Ideal,G,1746
0.4,Very Good,F,868
0.55,Very Good,I,1224
0.31,Very Good,E,435
0.33,Very Good,I,552
0.32,Very Good,I,554
0.32,Very Good,G,954
0.47,Very Good,F,1418
0.31,Ideal,D,732
0.51,Fair,D,1109
0.36,Premium,E,1102
0.31,Ideal,D,734
0.4,Ideal,H,725
0.4,Ideal,G,926
0.32,Ideal,E,1300
0.33,Ideal,E,814
0.39,Good,F,718
0.45,Very Good,G,1193
0.4,Very Good,G,673
0.33,Ideal,F,619
0.3,Ideal,G,1013
0.24,Very Good,F,370
0.51,Ideal,D,1644
0.31,Very Good,D,641
0.6,Ideal,I,1009
0.24,Very Good,E,571
0.62,Ideal,H,1616
0.24,Very Good,F,373
0.62,Ideal,H,1618
0.32,Very Good,I,561
0.55,Very Good,I,1235
0.4,Ideal,E,1106
0.25,Very Good,E,575
0.61,Very Good,J,1125
0.25,Very Good,E,576
0.33,Very Good,G,965
0.52,Good,F,1350
0.72,Good,H,1674
0.61,Good,E,1793
0.31,Ideal,E,542
0.4,Ideal,G,931
0.43,Ideal,J,890
0.31,Ideal,E,544
0.42,Premium,F,773
0.52,Good,F,1357
0.51,Premium,F,1052
0.31,Ideal,E,547
0.58,Good,G,1388
0.5,Good,F,1409
0.31,Premium,E,988
0.55,Ideal,F,1313
0.54,Ideal,H,1227
0.52,Ideal,D,1320
0.4,Very Good,G,682
0.64,Very Good,I,1390
0.5,Ideal,G,1760
0.51,Very Good,H,1090
0.43,Good,D,669
0.4,Premium,G,1035
0.4,Very Good,F,882
0.55,Ideal,F,1316
0.3,Ideal,G,1025
0.35,Ideal,G,706
0.35,Ideal,F,906
0.5,Ideal,G,1766
0.33,Very Good,I,572
0.32,Very Good,J,374
0.41,Very Good,I,1024
0.32,Very Good,I,576
0.33,Very Good,I,575
0.41,Good,E,1060
0.55,Very Good,G,1667
0.33,Very Good,I,579
0.31,Premium,H,390
0.31,Ideal,D,752
0.31,Premium,G,593
0.4,Ideal,G,942
0.5,Good,F,1415
0.58,Very Good,J,1090
0.28,Very Good,H,429
0.31,Ideal,E,558
0.33,Ideal,G,434
0.58,Very Good,J,1095
0.4,Very Good,F,890
0.51,Premium,F,1068
0.31,Good,D,732
0.51,Ideal,D,1660
0.4,Very Good,F,895
0.28,Premium,E,646
0.7,Premium,G,1636
0.24,Very Good,F,393
0.4,Very Good,G,699
0.4,Ideal,E,1125
0.56,Very Good,H,1179
0.5,Ideal,G,1779
0.32,Very Good,J,389
0.61,Very Good,J,1149
0.32,Very Good,I,589
0.33,Very Good,H,787
0.39,Premium,G,1300
0.62,Very Good,E,1426
0.34,Very Good,G,507
0.42,Premium,E,992
0.54,Ideal,H,1240
0.31,Ideal,D,766
0.33,Ideal,E,840
0.45,Ideal,H,1178
0.53,Premium,E,984
0.4,Premium,G,1050
0.41,Premium,F,1076
0.39,Good,E,943
0.34,Good,F,696
0.57,Ideal,H,1655
0.54,Ideal,F,1662
0.33,Ideal,E,1002
0.43,Ideal,D,716
0.53,Ideal,H,1577
0.35,Ideal,H,523
0.31,Good,E,544
0.32,Premium,I,864
0.35,Ideal,F,923
0.44,Good,D,1009
0.5,Ideal,I,1367
0.51,Ideal,D,1674
0.5,Ideal,G,1784
0.55,Ideal,D,1755
0.54,Ideal,F,1669
0.37,Ideal,I,603
0.5,Premium,D,1610
0.5,Ideal,G,1787
0.51,Ideal,D,1678
0.32,Very Good,J,393
0.5,Premium,D,1614
0.4,Good,D,814
0.32,Very Good,I,596
0.33,Very Good,H,795
0.4,Good,E,617
0.48,Ideal,H,1590
0.27,Very Good,H,445
0.5,Good,H,1017
0.5,Good,F,1433
0.4,Ideal,H,764
0.31,Ideal,D,774
0.5,Good,F,1436
0.33,Ideal,E,850
0.33,Ideal,G,453
0.28,Ideal,D,780
0.31,Ideal,D,777
0.4,Ideal,G,967
0.33,Ideal,E,852
0.5,Ideal,I,1370
0.31,Ideal,D,779
0.36,Ideal,G,1006
0.7,Premium,G,1650
0.62,Ideal,H,1652
0.61,Premium,H,1588
0.37,Ideal,H,810
0.61,Ideal,J,1569
0.56,Very Good,H,1197
0.52,Premium,E,1229
0.42,Very Good,F,1391
0.55,Ideal,D,1768
0.4,Ideal,E,1145
0.51,Ideal,D,1687
0.4,Good,E,622
0.37,Ideal,H,815
0.41,Ideal,E,1419
0.4,Good,D,827
0.51,Good,I,959
0.34,Very Good,G,521
0.5,Very Good,I,1013
0.28,Very Good,H,450
0.52,Very Good,J,1019
0.4,Ideal,H,770
0.31,Ideal,E,582
0.34,Very Good,F,724
0.4,Ideal,I,573
0.33,Ideal,F,660
0.5,Premium,D,997
0.33,Premium,H,1010
0.5,Good,F,1447
0.4,Ideal,G,977
0.33,Ideal,G,463
0.31,Ideal,E,589
0.46,Premium,E,1156
0.54,Ideal,F,1680
0.33,Ideal,F,666
0.37,Ideal,E,1103
0.35,Ideal,H,541
0.41,Ideal,G,1000
0.35,Ideal,G,741
0.32,Premium,J,684
0.51,Ideal,F,1274
0.54,Ideal,H,1268
0.33,Ideal,E,868
0.28,Ideal,E,598
0.4,Ideal,E,1150
0.44,Premium,H,810
0.36,Premium,F,600
0.42,Good,H,653
0.35,Ideal,F,945
0.31,Very Good,D,692
0.32,Ideal,E,1359
0.41,Ideal,G,1007
0.41,Very Good,I,1061
0.54,Premium,D,1627
0.4,Ideal,E,1158
0.61,Very Good,H,1590
0.34,Very Good,F,730
0.4,Ideal,G,980
0.4,Ideal,G,982
0.42,Very Good,J,723
0.34,Very Good,G,536
0.31,Ideal,E,595
0.34,Very Good,F,739
0.4,Premium,G,1080
0.33,Ideal,G,475
0.33,Ideal,E,873
0.45,Good,G,1246
0.36,Ideal,G,1029
0.51,Ideal,F,1286
0.55,Ideal,F,1368
0.35,Ideal,G,756
0.41,Ideal,E,1431
0.36,Premium,E,810
0.35,Ideal,F,956
0.41,Ideal,E,1432
0.37,Ideal,I,632
0.42,Ideal,E,1105
0.4,Ideal,E,1166
0.36,Premium,F,616
0.6,Fair,G,1197
0.7,Very Good,G,1790
0.41,Very Good,F,612
0.47,Very Good,D,1422
0.5,Very Good,I,1035
0.4,Ideal,H,792
0.41,Very Good,E,818
0.4,Ideal,I,596
0.4,Ideal,G,995
0.46,Premium,E,1173
0.4,Ideal,G,997
0.42,Very Good,I,938
0.45,Good,G,1254
0.36,Good,E,631
0.37,Ideal,E,1124
0.39,Good,F,788
0.5,Premium,F,1231
0.52,Ideal,D,1385
0.41,Ideal,E,1442
0.42,Ideal,I,914
0.41,Ideal,E,1444
0.5,Premium,D,1654
0.36,Premium,F,629
0.28,Very Good,H,480
0.34,Very Good,G,556
0.27,Very Good,H,486
0.5,Very Good,I,1048
0.53,Very Good,E,1326
0.33,Ideal,G,492
0.3,Good,I,608
0.3,Premium,F,500
0.54,Ideal,H,1291
0.33,Ideal,E,891
0.45,Premium,I,1013
0.33,Ideal,E,1052
0.35,Ideal,H,571
0.33,Ideal,G,498
0.3,Premium,F,506
0.33,Ideal,E,898
0.29,Very Good,E,609
0.31,Premium,E,1012
0.4,Ideal,E,1180
0.21,Premium,E,326
0.54,Premium,D,1650
0.37,Ideal,J,451
0.3,Ideal,G,1094
0.42,Ideal,J,723
0.54,Premium,F,1237
0.36,Good,E,648
0.46,Very Good,I,1163
0.46,Very Good,I,1164
0.4,Good,E,662
0.58,Ideal,D,1737
0.4,Good,E,666
0.81,Fair,H,1687
0.41,Very Good,E,833
0.5,Very Good,I,1054
0.41,Very Good,E,834
0.39,Premium,G,1362
0.47,Fair,E,1075
0.3,Premium,E,710
0.35,Fair,D,1011
0.39,Ideal,I,1047
0.36,Ideal,G,1053
0.55,Ideal,F,1390
0.3,Premium,D,911
0.43,Ideal,D,774
0.54,Premium,F,1240
0.36,Ideal,G,1056
0.3,Premium,D,914
0.41,Ideal,G,1042
0.68,Premium,H,1666
0.57,Premium,H,1414
0.62,Premium,G,1770
0.29,Very Good,E,619
0.56,Premium,G,1698
0.5,Premium,F,1250
0.65,Ideal,J,1214
0.54,Premium,D,1662
0.41,Premium,I,1107
0.54,Premium,D,1667
0.37,Ideal,I,666
0.37,Ideal,J,469
0.59,Ideal,D,1419
0.35,Good,I,606
0.35,Good,J,409
0.39,Ideal,J,746
0.51,Ideal,G,1708
0.41,Very Good,F,647
0.63,Fair,H,1235
0.3,Fair,D,536
0.3,Premium,F,524
0.4,Very Good,D,1004
0.45,Premium,I,1035
0.32,Premium,D,530
0.58,Ideal,F,1332
0.62,Ideal,J,1297
0.29,Very Good,E,629
0.35,Ideal,F,994
0.41,Ideal,G,1055
0.33,Ideal,E,1079
0.35,Ideal,G,798
0.36,Premium,E,852
0.59,Ideal,D,1425
0.42,Ideal,I,945
0.4,Good,E,682
0.5,Premium,D,1683
0.4,Good,E,687
0.36,Premium,E,859
0.5,Very Good,I,1073
0.3,Good,I,631
0.58,Very Good,E,1424
0.69,Fair,G,1691
0.3,Good,J,439
0.4,Very Good,D,1010
0.3,Premium,E,731
0.36,Ideal,G,1074
0.36,Very Good,E,505
0.29,Very Good,E,633
0.37,Ideal,E,1162
0.41,Ideal,G,1061
0.32,Premium,E,345
0.4,Good,F,491
0.31,Premium,E,1046
0.62,Premium,I,1378
0.46,Ideal,G,1733
0.41,Premium,J,611
0.43,Premium,F,1016
0.41,Ideal,G,1068
0.4,Good,D,891
0.51,Ideal,I,1301
0.37,Ideal,J,487
0.51,Premium,G,1546
0.37,Premium,D,803
0.4,Good,D,898
0.3,Good,J,441
0.5,Very Good,I,1087
0.34,Very Good,G,596
0.34,Very Good,F,795
0.41,Very Good,E,866
0.36,Ideal,G,1080
0.7,Good,F,1792
0.51,Good,F,1220
0.43,Very Good,G,903
0.32,Premium,D,550
0.3,Ideal,I,405
0.3,Ideal,H,605
0.37,Ideal,E,1179
0.42,Ideal,I,961
0.3,Ideal,I,407
0.36,Premium,G,473
0.41,Ideal,G,1076
0.5,Premium,F,1282
0.3,Ideal,H,608
0.27,Ideal,D,622
0.5,Premium,F,1286
0.37,Ideal,J,497
0.4,Premium,H,807
0.36,Premium,E,878
0.51,Ideal,I,1316
0.41,Premium,I,827
0.29,Ideal,F,504
0.3,Good,J,450
0.6,Premium,E,1426
0.41,Very Good,F,679
0.41,Very Good,E,878
0.35,Very Good,D,721
0.3,Premium,D,950
0.3,Ideal,H,610
0.43,Very Good,H,716
0.31,Premium,E,1060
0.3,Ideal,G,813
0.41,Ideal,G,1084
0.47,Ideal,G,1421
0.24,Good,F,552
0.32,Ideal,E,702
0.33,Premium,G,621
0.42,Ideal,E,1176
0.3,Ideal,G,819
0.42,Ideal,E,1177
0.32,Ideal,E,707
0.32,Ideal,D,907
0.52,Ideal,G,1413
0.26,Premium,E,635
0.41,Very Good,F,680
0.63,Ideal,D,1779
0.58,Very Good,E,1453
0.5,Ideal,D,1712
0.41,Good,J,606
0.29,Very Good,E,664
0.3,Ideal,I,421
0.3,Ideal,I,422
0.7,Fair,E,1723
0.49,Premium,E,1351
0.3,Premium,D,965
0.21,Premium,E,386
0.53,Premium,J,1122
0.42,Ideal,E,1181
0.3,Ideal,H,626
0.51,Good,D,1665
0.3,Ideal,G,826
0.32,Ideal,D,910
0.51,Good,D,1668
0.47,Ideal,G,784
0.32,Ideal,D,912
0.33,Premium,G,631
0.32,Ideal,E,713
0.32,Ideal,E,716
0.51,Ideal,G,1750
0.24,Ideal,I,523
0.32,Ideal,D,917
0.41,Premium,J,647
0.71,Ideal,F,1761
0.54,Ideal,I,935
0.32,Good,H,505
0.51,Ideal,G,1757
0.52,Ideal,G,1428
0.41,Good,J,611
0.5,Ideal,F,1304
0.5,Ideal,F,1305
0.53,Very Good,E,1395
0.3,Premium,F,570
0.44,Very Good,E,1246
0.29,Very Good,E,674
0.3,Ideal,H,631
0.3,Ideal,G,830
0.21,Premium,E,394
0.38,Premium,E,1112
0.3,Ideal,H,636
0.3,Premium,D,979
0.47,Ideal,G,1441
0.54,Very Good,E,1707
0.65,Ideal,J,1276
0.3,Ideal,I,438
0.42,Ideal,I,992
0.32,Ideal,E,720
0.3,Ideal,I,439
0.3,Ideal,H,639
0.32,Premium,D,589
0.43,Premium,F,1056
0.26,Premium,F,452
0.32,Ideal,D,924
0.33,Good,D,567
0.38,Premium,E,1119
0.48,Good,F,1268
0.52,Premium,F,1720
0.32,Ideal,E,729
0.52,Ideal,I,1019
0.7,Premium,J,1735
0.34,Ideal,G,607
0.38,Premium,I,500
0.38,Premium,H,700
0.37,Premium,E,649
0.41,Good,J,621
0.3,Good,J,483
0.32,Good,H,517
0.57,Ideal,E,1608
0.5,Ideal,F,1317
0.42,Very Good,D,625
0.41,Good,I,827
0.3,Very Good,J,506
0.51,Very Good,E,1067
0.43,Very Good,G,943
0.3,Very Good,I,709
0.36,Very Good,D,759
0.3,Premium,E,788
0.3,Ideal,G,844
0.3,Premium,E,789
0.29,Good,F,633
0.51,Premium,G,1591
0.32,Ideal,D,933
0.41,Premium,I,863
0.54,Ideal,I,1763
0.51,Premium,I,1179
0.53,Ideal,G,1113
0.33,Premium,F,854
0.32,Ideal,E,739
0.57,Ideal,E,1613
0.34,Ideal,G,616
0.52,Very Good,H,1071
0.3,Ideal,D,1000
0.4,Ideal,H,1238
0.35,Very Good,D,763
0.38,Premium,G,918
0.3,Premium,G,394
0.3,Ideal,H,650
0.3,Ideal,G,850
